<<<<<<< HEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,t_select,cat,token,row,col,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,1,14,-1,8,2,-1,-1,0.402777778,-0.405555556,1,0,0,3.5321,Pumice_rect,8,3.532,1,13,0,13,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,1,15,-1,8,5,-1,-1,0.388888889,-0.402777778,1,0,0,1.7966,Pumice_rect,8,1.797,1,14,0,14,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,1,16,-1,4,5,-1,-1,0.364814815,-0.255555556,1,0,0,2.9041,Gabbro_rect,4,2.904,1,15,0,15,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,1,,8,10,,,,,,,,,,4,1.815,1,,,,,,0.353703704,-0.392592593,1,0,0,1.8145,Pumice_rect,0,0,0,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,2,,3,9,,,,,,,,,,8,2.299,1,,,,,,0.140740741,-0.253703704,1,0,0,2.2987,Diorite_rect,1,0,1,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,3,,2,12,,,,,,,,,,3,15.236,0,,,,,,-0.406481481,-0.25,1,0,0,15.2362,Andesite_rect,2,0,2,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,4,,1,1,,,,,,,,,,1,8.721,0,,,,,,0.12037037,-0.239814815,1,0,0,8.7213,Diorite_rect,3,0,3,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,5,,7,2,,,,,,,,,,3,3.683,1,,,,,,0.12962963,-0.409259259,1,0,0,3.6832,Peridotite_rect,4,0,4,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,6,,8,3,,,,,,,,,,7,1.491,1,,,,,,0.39537037,-0.40462963,1,0,0,1.4912,Pumice_rect,5,0,5,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,7,,1,10,,,,,,,,,,8,4.639,1,,,,,,-0.4,-0.244444444,1,0,0,4.6392,Andesite_rect,6,0,6,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,8,,4,10,,,,,,,,,,1,1.855,1,,,,,,0.365740741,-0.261111111,1,0,0,1.8548,Gabbro_rect,7,0,7,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,9,,6,7,,,,,,,,,,4,5.764,1,,,,,,-0.132407407,-0.39537037,1,0,0,5.7642,Pegmatite_rect,8,0,8,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,10,,7,6,,,,,,,,,,6,1.471,0,,,,,,-0.132407407,-0.405555556,1,0,0,1.4706,Pegmatite_rect,9,0,9,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,11,,2,4,,,,,,,,,,6,5.034,1,,,,,,-0.128703704,-0.261111111,1,0,0,5.0343,Basalt_rect,10,0,10,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,12,,5,7,,,,,,,,,,2,1.906,1,,,,,,-0.425925926,-0.4,1,0,0,1.9057,Obsidian_rect,11,0,11,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,13,,5,8,,,,,,,,,,5,3.254,1,,,,,,-0.39537037,-0.400925926,1,0,0,3.2539,Obsidian_rect,12,0,12,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,14,,4,15,,,,,,,,,,5,2.555,1,,,,,,0.401851852,-0.263888889,1,0,0,2.5546,Gabbro_rect,13,0,13,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,15,,6,13,,,,,,,,,,4,8.318,0,,,,,,0.428703704,-0.399074074,1,0,0,8.318,Pumice_rect,14,0,14,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,5,2,16,,3,13,,,,,,,,,,8,7.235,1,,,,,,0.115740741,-0.246296296,1,0,0,7.2347,Diorite_rect,15,0,15,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,1,-1,1,14,-1,-1,-0.405555556,-0.253703704,1,0,0,5.7849,Andesite_rect,1,5.785,1,0,0,0,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,2,-1,7,5,-1,-1,0.14537037,-0.408333333,1,0,0,3.5844,Peridotite_rect,7,3.584,1,1,0,1,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,3,-1,2,9,-1,-1,-0.09537037,-0.237962963,1,0,0,3.2411,Basalt_rect,2,3.241,1,2,0,2,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,4,-1,6,16,-1,-1,-0.115740741,-0.40462963,1,0,0,2.5444,Pegmatite_rect,6,2.544,1,3,0,3,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,5,-1,4,12,-1,-1,-0.074074074,-0.393518519,1,0,0,6.2905,Pegmatite_rect,6,6.291,0,4,0,4,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,6,-1,2,1,-1,-1,-0.134259259,-0.251851852,1,0,0,4.9585,Basalt_rect,2,4.958,1,5,0,5,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,7,-1,5,11,-1,-1,-0.387962963,-0.397222222,1,0,0,1.8235,Obsidian_rect,5,1.823,1,6,0,6,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,8,-1,4,11,-1,-1,0.386111111,-0.250925926,1,0,0,8.2346,Gabbro_rect,4,8.235,1,7,0,7,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,9,-1,8,14,-1,-1,0.372222222,-0.4,1,0,0,1.8129,Pumice_rect,8,1.813,1,8,0,8,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,10,-1,3,16,-1,-1,0.150925926,-0.22962963,1,0,0,1.8098,Diorite_rect,3,1.81,1,9,0,9,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,11,-1,3,14,-1,-1,0.125,-0.231481481,1,0,0,2.1646,Diorite_rect,3,2.165,1,10,0,10,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,12,-1,6,11,-1,-1,-0.137962963,-0.392592593,1,0,0,3.511,Pegmatite_rect,6,3.511,1,11,0,11,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,13,-1,7,7,-1,-1,0.04537037,-0.414814815,1,0,0,7.413,Peridotite_rect,7,7.413,1,12,0,12,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,14,-1,5,2,-1,-1,-0.394444444,-0.403703704,1,0,0,2.4845,Obsidian_rect,5,2.485,1,13,0,13,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,15,-1,1,2,-1,-1,-0.100925926,-0.398148148,1,0,0,4.2006,Pegmatite_rect,6,4.201,0,14,0,14,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,1,16,-1,8,16,-1,-1,0.436111111,-0.416666667,1,0,0,1.4573,Pumice_rect,8,1.457,1,15,0,15,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,1,,5,6,,,,,,,,,,8,5.103,1,,,,,,-0.410185185,-0.393518519,1,0,0,5.1033,Obsidian_rect,0,0,0,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,2,,4,16,,,,,,,,,,5,3.639,1,,,,,,0.381481481,-0.233333333,1,0,0,3.6387,Gabbro_rect,1,0,1,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,3,,5,16,,,,,,,,,,4,1.416,1,,,,,,-0.394444444,-0.399074074,1,0,0,1.4159,Obsidian_rect,2,0,2,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,4,,7,14,,,,,,,,,,5,1.865,1,,,,,,0.117592593,-0.386111111,1,0,0,1.8652,Peridotite_rect,3,0,3,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,5,,4,3,,,,,,,,,,7,6.755,0,,,,,,-0.422222222,-0.252777778,1,0,0,6.7547,Andesite_rect,4,0,4,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,6,,1,4,,,,,,,,,,1,10.26,0,,,,,,0.419444444,-0.401851852,1,0,0,10.2602,Pumice_rect,5,0,5,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,7,,8,13,,,,,,,,,,8,2.148,1,,,,,,0.378703704,-0.398148148,1,0,0,2.1481,Pumice_rect,6,0,6,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,8,,2,14,,,,,,,,,,8,14.965,0,,,,,,-0.357407407,-0.250925926,1,0,0,14.9648,Andesite_rect,7,0,7,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,9,,6,15,,,,,,,,,,1,3.285,1,,,,,,-0.081481481,-0.413888889,1,0,0,3.2849,Pegmatite_rect,8,0,8,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,10,,3,6,,,,,,,,,,6,2.587,1,,,,,,0.118518519,-0.257407407,1,0,0,2.5873,Diorite_rect,9,0,9,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,11,,3,10,,,,,,,,,,3,3.275,1,,,,,,0.133333333,-0.25462963,1,0,0,3.2753,Diorite_rect,10,0,10,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,12,,6,6,,,,,,,,,,3,5.706,1,,,,,,-0.133333333,-0.401851852,1,0,0,5.7059,Pegmatite_rect,11,0,11,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,13,,2,2,,,,,,,,,,6,1.849,1,,,,,,-0.150925926,-0.250925926,1,0,0,1.8492,Basalt_rect,12,0,12,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,14,,8,6,,,,,,,,,,2,1.831,1,,,,,,0.421296296,-0.4,1,0,0,1.831,Pumice_rect,13,0,13,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,15,,7,4,,,,,,,,,,8,2.186,1,,,,,,0.17037037,-0.407407407,1,0,0,2.1864,Peridotite_rect,14,0,14,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,6,2,16,,1,3,,,,,,,,,,7,4.06,1,,,,,,-0.401851852,-0.258333333,1,0,0,4.0603,Andesite_rect,15,0,15,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,1,-1,5,12,-1,-1,-0.390740741,-0.39537037,1,0,0,2.1835,Obsidian_rect,5,2.183,1,0,0,0,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,2,-1,6,5,-1,-1,-0.138888889,-0.408333333,1,0,0,4.2497,Pegmatite_rect,6,4.25,1,1,0,1,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,3,-1,4,11,-1,-1,-0.117592593,-0.25,1,0,0,2.8377,Basalt_rect,2,2.838,0,2,0,2,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,4,-1,4,12,-1,-1,0.424074074,-0.256481481,1,0,0,3.5084,Gabbro_rect,4,3.508,1,3,0,3,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,5,-1,7,7,-1,-1,0.136111111,-0.392592593,1,0,0,1.863,Peridotite_rect,7,1.863,1,4,0,4,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,6,-1,1,14,-1,-1,-0.435185185,-0.257407407,1,0,0,2.5403,Andesite_rect,1,2.54,1,5,0,5,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,7,-1,2,6,-1,-1,-0.124074074,-0.253703704,1,0,0,3.2358,Basalt_rect,2,3.236,1,6,0,6,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,8,-1,7,8,-1,-1,0.125,-0.407407407,1,0,0,2.8626,Peridotite_rect,7,2.863,1,7,0,7,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,9,-1,3,16,-1,-1,0.126851852,-0.257407407,1,0,0,1.7699,Diorite_rect,3,1.77,1,8,0,8,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,10,-1,3,14,-1,-1,0.110185185,-0.25,1,0,0,1.476,Diorite_rect,3,1.476,1,9,0,9,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,11,-1,8,8,-1,-1,0.396296296,-0.4,1,0,0,2.8401,Pumice_rect,8,2.84,1,10,0,10,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,12,-1,2,16,-1,-1,-0.151851852,-0.250925926,1,0,0,2.135,Basalt_rect,2,2.135,1,11,0,11,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,13,-1,5,10,-1,-1,-0.396296296,-0.411111111,1,0,0,2.1744,Obsidian_rect,5,2.174,1,12,0,12,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,14,-1,6,11,-1,-1,-0.121296296,-0.397222222,1,0,0,1.7514,Pegmatite_rect,6,1.751,1,13,0,13,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,15,-1,1,5,-1,-1,-0.369444444,-0.263888889,1,0,0,2.6741,Andesite_rect,1,2.674,1,14,0,14,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,1,16,-1,8,9,-1,-1,0.369444444,-0.408333333,1,0,0,3.6204,Pumice_rect,8,3.62,1,15,0,15,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,1,,8,13,,,,,,,,,,8,1.423,1,,,,,,0.366666667,-0.398148148,1,0,0,1.4234,Pumice_rect,0,0,0,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,2,,3,7,,,,,,,,,,8,6.058,1,,,,,,0.12962963,-0.257407407,1,0,0,6.0578,Diorite_rect,1,0,1,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,3,,7,10,,,,,,,,,,3,2.957,1,,,,,,0.125,-0.402777778,1,0,0,2.9566,Peridotite_rect,2,0,2,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,4,,7,6,,,,,,,,,,7,2.871,0,,,,,,-0.094444444,-0.406481481,1,0,0,2.8715,Pegmatite_rect,3,0,3,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,5,,4,1,,,,,,,,,,6,4.136,1,,,,,,0.396296296,-0.259259259,1,0,0,4.1355,Gabbro_rect,4,0,4,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,6,,6,10,,,,,,,,,,4,2.707,0,,,,,,0.085185185,-0.394444444,1,0,0,2.7073,Peridotite_rect,5,0,5,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,7,,5,16,,,,,,,,,,7,1.399,1,,,,,,-0.416666667,-0.387037037,1,0,0,1.3991,Obsidian_rect,6,0,6,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,8,,4,16,,,,,,,,,,5,2.893,1,,,,,,0.413888889,-0.242592593,1,0,0,2.8931,Gabbro_rect,7,0,7,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,9,,8,15,,,,,,,,,,4,1.787,1,,,,,,0.42037037,-0.398148148,1,0,0,1.7868,Pumice_rect,8,0,8,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,10,,3,11,,,,,,,,,,8,1.831,1,,,,,,0.15462963,-0.251851852,1,0,0,1.8311,Diorite_rect,9,0,9,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,11,,1,4,,,,,,,,,,3,6.197,1,,,,,,-0.426851852,-0.249074074,1,0,0,6.1967,Andesite_rect,10,0,10,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,12,,2,5,,,,,,,,,,1,2.158,1,,,,,,-0.122222222,-0.256481481,1,0,0,2.1581,Basalt_rect,11,0,11,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,13,,1,10,,,,,,,,,,2,2.749,1,,,,,,-0.369444444,-0.255555556,1,0,0,2.7491,Andesite_rect,12,0,12,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,14,,5,7,,,,,,,,,,1,2.323,1,,,,,,-0.414814815,-0.415740741,1,0,0,2.323,Obsidian_rect,13,0,13,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,15,,6,13,,,,,,,,,,5,15.07,0,,,,,,0.096296296,-0.397222222,1,0,0,15.0697,Peridotite_rect,14,0,14,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,7,2,16,,2,4,,,,,,,,,,7,1.813,1,,,,,,-0.140740741,-0.243518519,1,0,0,1.8129,Basalt_rect,15,0,15,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,1,-1,5,5,-1,-1,-0.435185185,-0.378703704,1,0,0,1.8192,Obsidian_rect,5,1.819,1,0,0,0,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,2,-1,1,7,-1,-1,-0.421296296,-0.247222222,1,0,0,1.8373,Andesite_rect,1,1.837,1,1,0,1,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,3,-1,6,3,-1,-1,-0.134259259,-0.39537037,1,0,0,2.5394,Pegmatite_rect,6,2.539,1,2,0,2,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,4,-1,6,9,-1,-1,-0.125,-0.398148148,1,0,0,1.9141,Pegmatite_rect,6,1.914,1,3,0,3,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,5,-1,7,13,-1,-1,0.14537037,-0.40462963,1,0,0,1.7933,Peridotite_rect,7,1.793,1,4,0,4,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,6,-1,7,12,-1,-1,0.134259259,-0.262962963,1,0,0,5.3469,Diorite_rect,3,5.347,0,5,0,5,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,7,-1,3,8,-1,-1,0.148148148,-0.259259259,1,0,0,1.4515,Diorite_rect,3,1.452,1,6,0,6,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,8,-1,3,2,-1,-1,0.127777778,-0.246296296,1,0,0,3.6347,Diorite_rect,3,3.635,1,7,0,7,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,9,-1,5,4,-1,-1,-0.388888889,-0.397222222,1,0,0,2.5201,Obsidian_rect,5,2.52,1,8,0,8,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,10,-1,4,8,-1,-1,0.425,-0.256481481,1,0,0,3.6643,Gabbro_rect,4,3.664,1,9,0,9,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,11,-1,4,13,-1,-1,0.37037037,-0.251851852,1,0,0,3.3838,Gabbro_rect,4,3.384,1,10,0,10,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,12,-1,2,8,-1,-1,-0.118518519,-0.261111111,1,0,0,2.4361,Basalt_rect,2,2.436,1,11,0,11,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,13,-1,8,16,-1,-1,0.396296296,-0.392592593,1,0,0,1.7926,Pumice_rect,8,1.793,1,12,0,12,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,14,-1,8,2,-1,-1,0.382407407,-0.410185185,1,0,0,3.2316,Pumice_rect,8,3.232,1,13,0,13,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,15,-1,2,9,-1,-1,-0.092592593,-0.246296296,1,0,0,1.828,Basalt_rect,2,1.828,1,14,0,14,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,1,16,-1,1,2,-1,-1,-0.414814815,-0.251851852,1,0,0,2.457,Andesite_rect,1,2.457,1,15,0,15,0,1,,,,,,,,,,,,
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,1,,3,6,,,,,,,,,,1,7.666,1,,,,,,0.132407407,-0.239814815,1,0,0,7.6663,Diorite_rect,0,0,0,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,2,,3,13,,,,,,,,,,3,3.644,1,,,,,,0.125,-0.259259259,1,0,0,3.6436,Diorite_rect,1,0,1,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,3,,8,6,,,,,,,,,,3,2.199,1,,,,,,0.431481481,-0.397222222,1,0,0,2.1985,Pumice_rect,2,0,2,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,4,,8,10,,,,,,,,,,8,2.536,1,,,,,,0.388888889,-0.407407407,1,0,0,2.5357,Pumice_rect,3,0,3,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,5,,1,6,,,,,,,,,,8,1.836,1,,,,,,-0.411111111,-0.248148148,1,0,0,1.8357,Andesite_rect,4,0,4,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,6,,4,9,,,,,,,,,,1,2.513,1,,,,,,0.360185185,-0.241666667,1,0,0,2.5134,Gabbro_rect,5,0,5,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,7,,1,3,,,,,,,,,,4,3.349,1,,,,,,-0.412962963,-0.250925926,1,0,0,3.3493,Andesite_rect,6,0,6,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,8,,7,4,,,,,,,,,,1,2.888,1,,,,,,0.09537037,-0.397222222,1,0,0,2.8876,Peridotite_rect,7,0,7,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,9,,4,10,,,,,,,,,,7,2.952,1,,,,,,0.398148148,-0.256481481,1,0,0,2.9524,Gabbro_rect,8,0,8,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,10,,5,8,,,,,,,,,,4,2.891,1,,,,,,-0.386111111,-0.406481481,1,0,0,2.8908,Obsidian_rect,9,0,9,0,1
117,TCN,2024-04-18_17h08.29.928,LearnStrategy,2023.2.3,Win32,4.000032,8,2,11,,2,12,,,,,,,,,,5,1.917,0,,,,,,-0.418518519,-0.246296296,1,0,0,1.9167,Andesite_rect,10,0,10,0,1
